126430025	Terratetto unifamiliare via Strada Nazionale, Odalengo Grande	59900	sale	Terratetto unifamiliare	277 m²	5+	Odalengo Grande	Via Strada Nazionale	Alessandria	0
126088079	Appartamento via Umberto Calosso 8, Corso Alessandria, Asti	199900	sale	Appartamento	157 m²	5+	Asti	Via Umberto Calosso	Asti	0
129079896	Trilocale via San Giovanni Bosco 1, Corso alla Vittoria, Asti	39900	sale	Trilocale	72 m²	3	Asti	Via San Giovanni Bosco	Asti	0
131402116	Quadrilocale via Sant'Evasio 29, Corso Alessandria, Asti	99900	sale	Quadrilocale	92 m²	4	Asti	Via Sant'Evasio	Asti	0
131993300	Bilocale corso Alla Vittoria 40, Corso alla Vittoria, Asti	59900	sale	Bilocale	58 m²	2	Asti	Corso Alla Vittoria	Asti	1
125080059	Cascina via Luogo, Camerano, Camerano Casasco	49900	sale	Cascina	321 m²	5+	Camerano Casasco	Via Luogo	Asti	0
128866000	Locale commerciale via Giovanni Pascoli 44, Corso alla Vittoria, Asti	49900	sale	Negozi - Locali commerciali	46 m²	2	Asti	Via Giovanni Pascoli	Asti	0
132054936	Trilocale via Secondo Pia 12, Corso Alessandria, Asti	59900	sale	Trilocale	66 m²	3	Asti	Via Secondo Pia	Asti	0
129874992	Trilocale corso Casale 175, Corso Alessandria, Asti	99900	sale	Trilocale	80 m²	3	Asti	Corso Casale	Asti	0
129856776	Quadrilocale viale Pilone 178, Corso Alessandria, Asti	79900	sale	Quadrilocale	88 m²	4	Asti	Viale Pilone	Asti	0
131917692	Trilocale via Antico Ippodromo 35, Corso Alessandria, Asti	49900	sale	Trilocale	62 m²	3	Asti	Via Antico Ippodromo	Asti	0
127469832	Terratetto plurifamiliare corso Alessandria 464, Corso Alessandria, Asti	249900	sale	Terratetto plurifamiliare	235 m²	5+	Asti	Corso Alessandria	Asti	0
128665354	Villa unifamiliare via Guido Maggiora, Valleversa - Caniglie, Asti	199900	sale	Villa unifamiliare	141 m²	4	Asti	Via Guido Maggiora	Asti	0
127211557	Appartamento via Roccavione, Corso alla Vittoria, Asti	229900	sale	Appartamento	174 m²	5	Asti	Via Roccavione	Asti	0
129876424	Trilocale corso Casale 175, Corso Alessandria, Asti	99900	sale	Trilocale	79 m²	3	Asti	Corso Casale	Asti	0
129873434	Trilocale corso Casale 175, Corso Alessandria, Asti	99900	sale	Trilocale	79 m²	3	Asti	Corso Casale	Asti	0
129875476	Trilocale corso Casale 175, Corso Alessandria, Asti	99900	sale	Trilocale	80 m²	3	Asti	Corso Casale	Asti	0
126824995	Trilocale via Beppe Fenoglio 30, Corso Alessandria, Asti	139900	sale	Trilocale	83 m²	3	Asti	Via Beppe Fenoglio	Asti	0
132066332	Terreno edificabile via Adda 11, San Fedele, Asti	139900	sale	Terreno edificabile	1830 m²		Asti	Via Adda	Asti	0
131901084	Garage - Box via Montebruno 11, Corso alla Vittoria, Asti	12900	sale	Garage - Box	12 m²		Asti	Via Montebruno	Asti	0
128228514	Garage - Box via Olof Palme 10, Corso Alessandria, Asti	19900	sale	Garage - Box	34 m²		Asti	Via Olof Palme	Asti	0
121838614	Garage - Box via Cesare Ricciardi 9, Corso alla Vittoria, Asti	16900	sale	Garage - Box	14 m²		Asti	Via Cesare Ricciardi	Asti	0
