124276831	Terratetto unifamiliare via Roma 218, Centro, Campiglia Cervo	57000	sale	Terratetto unifamiliare	360 m²	5+	Campiglia Cervo	Via Roma	Biella	0
92502444	Quadrilocale via Martiri della Libertà 40, Tollegno	129000	sale	Quadrilocale	138 m²	4	Tollegno	Via Martiri della Libertà	Biella	0
125174447	Terratetto unifamiliare via Giuseppe Garibaldi 8, Pianceri Alto, Pray	34000	sale	Terratetto unifamiliare	90 m²	5	Pray	Via Giuseppe Garibaldi	Biella	0
121301316	Terratetto unifamiliare frazione Falletti 18, Falletti Guelpa, Camandona	85000	sale	Terratetto unifamiliare	170 m²	5+	Camandona	Frazione Falletti	Biella	0
126242037	Terratetto unifamiliare via Giuseppe Garibaldi 38, Lozzolo	9500	sale	Terratetto unifamiliare	60 m²	3	Lozzolo	Via Giuseppe Garibaldi	Vercelli	0
123865437	Villa unifamiliare frazione Ponzone 39d, Trivero Prativero Ponzone, Valdilana	259000	sale	Villa unifamiliare	330 m²	5+	Valdilana	Frazione Ponzone	Biella	0
117428091	Appartamento piazza Dante Alighieri 8, Valle Mosso, Valdilana	40000	sale	Appartamento	110 m²	5	Valdilana	Piazza Dante Alighieri	Biella	0
124881015	Terratetto unifamiliare via San Silvestro 31, San Silvestro, Mottalciata	59000	sale	Terratetto unifamiliare	140 m²	5+	Mottalciata	Via San Silvestro	Biella	0
97754632	Terratetto unifamiliare frazione Bozzonetti 22, Masserano	94000	sale	Terratetto unifamiliare	189 m²	5	Masserano	Frazione Bozzonetti	Biella	0
122423436	Villa a schiera Borgata Fantone 3, Canova, Valdilana	78000	sale	Villa a schiera	120 m²	5+	Valdilana	Borgata Fantone	Biella	0
122351056	Villa a schiera frazione Gallo 19, Mino Bonaro Gallo, Camandona	39000	sale	Villa a schiera	124 m²	5+	Camandona	Frazione Gallo	Biella	0
121621302	Rustico Borgata Marchetto, Mosso Santa Maria, Valdilana	25000	sale	Rustico	78 m²	3	Valdilana	Borgata Marchetto	Biella	0
119924042	Terratetto unifamiliare Case Sparse Oropa 76, San Biagio, Thes, Biella	349000	sale	Terratetto unifamiliare	240 m²	5+	Biella	Case Sparse Oropa	Biella	0
123616683	Trilocale via Donato 33, Castellazzo, Netro	25000	sale	Trilocale	87 m²	3	Netro	Via Donato	Biella	0
114864603	Appartamento frazione Gallotto 5, Gallotto, Valle San Nicolao	25000	sale	Appartamento	105 m²	5	Valle San Nicolao	Frazione Gallotto	Biella	0
119283457	Appartamento via per Chiavazza 8, Vigliano Biellese	98000	sale	Appartamento	121 m²	5+	Vigliano Biellese	Via per Chiavazza	Biella	0
117492175	Appartamento via santuario d'Oropa 531, Favaro, Biella	59000	sale	Appartamento	286 m²	5+	Biella	Via santuario d'Oropa	Biella	0
94735214	Rustico Ricetto, Candelo	25000	sale	Rustico	50 m²	2	Candelo	Ricetto	Biella	0
90357049	Rustico frazione Bogna 4, Campiglia Cervo	9900	sale	Rustico	195 m²	1	Campiglia Cervo	Frazione Bogna	Biella	0
113662787	Terratetto plurifamiliare via Edmondo De Amicis 15, Miagliano	55000	sale	Terratetto plurifamiliare	160 m²	5+	Miagliano	Via Edmondo De Amicis	Biella	0
120035580	Villa plurifamiliare Cantone Merletto 1, Graglia	175000	sale	Villa plurifamiliare	429 m²	5+	Graglia	Cantone Merletto	Biella	0
100774663	Mansarda frazione Gallotto 5, Gallotto, Valle San Nicolao	25000	sale	Mansarda	67 m²	3	Valle San Nicolao	Frazione Gallotto	Biella	0
98893514	Trilocale via Maffei, Cossato	12000	sale	Trilocale	87 m²	3	Cossato	Via Maffei	Biella	0
